,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
296,ChEMBL,assays_both_0_30_ac1_ev,View-Unionable,1.0,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tissue', 'curated_by', 'description', 'src_id', 'variant_id', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_tissue_id', 'assays_assay_tissue', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_src_id']",0 days 00:01:50.377145,0.44,0.4,0.5
300,ChEMBL,assays_both_0_50_ac5_ev,View-Unionable,1.0,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'assay_category', 'tissue_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_organism', 'src_assay_id', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assays_chmbl_d', 'assays_ss_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_sbclllr_frctn']",0 days 00:02:08.273091,0.0,0.0,0.0
311,ChEMBL,assays_both_0_1_ac3_av,View-Unionable,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'tss_d', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'cll_d', 'src_d']",,0.0,0.0,0.0
330,ChEMBL,assays_both_0_30_ec_ev,View-Unionable,1.0,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]","['assay_id', 'assay_subcellular_fraction', 'assay_organism', 'description', 'relationship_type', 'assay_type', 'doc_id', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'tid']","['chembl_id', 'assay_id', 'description', 'tissue_id', 'assay_organism', 'bao_format', 'assay_type', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id', 'assay_subcellular_fraction']",,0.86,1.0,0.75
355,ChEMBL,assays_both_0_30_ac3_ev,View-Unionable,1.0,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_type', 'tissue_id', 'assay_tax_id', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'tid']","['chmbl_d', 'ss_d', 'tss_d', 'ss_tx_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d']",0 days 00:01:51.070420,0.0,0.0,0.0
359,ChEMBL,assays_both_0_1_ac3_ev,View-Unionable,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'cll_d', 'src_d']",,0.0,0.0,0.0
369,ChEMBL,assays_both_0_70_ac1_ev,View-Unionable,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]","['assay_id', 'assay_organism', 'tissue_id', 'chembl_id', 'description', 'assay_test_type', 'doc_id', 'assay_tissue', 'tid', 'variant_id', 'assay_category', 'bao_format', 'src_assay_id', 'curated_by', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_type', 'assay_strain', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_src_id', 'assays_assay_subcellular_fraction']",,0.83,0.77,0.91
401,ChEMBL,assays_both_0_1_ac4_av,View-Unionable,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASI', 'assays_CHEI', 'assays_TII', 'assays_Ti', 'assays_BFOR', 'assays_RELATT', 'assays_CONFSCO', 'assays_CURAB', 'assays_CI', 'assays_SRI']",0 days 00:00:43.623760,0.0,0.0,0.0
405,ChEMBL,assays_both_0_30_ac2_ev,View-Unionable,1.0,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","['assay_id', 'src_id', 'assay_tax_id', 'assay_cell_type', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_tissue']","['ASSI', 'CHI', 'TII', 'ASSTI', 'T', 'BAFOR', 'RELAT', 'CONFISC', 'CUB', 'ASCT', 'CI', 'SI', 'ASSUBCELFR']",,0.55,0.5,0.6
408,ChEMBL,assays_both_0_70_ac3_av,View-Unionable,1.0,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'bao_format', 'variant_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_cell_type', 'cell_id', 'src_id', 'assay_tissue', 'tid', 'assay_test_type', 'doc_id', 'assay_subcellular_fraction', 'chembl_id', 'description', 'assay_type', 'assay_category']","['ss_d', 'chmbl_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'ss_tx_d', 'td', 'b_frmt', 'rltnshp_tp', 'cnfdnc_scr', 'ss_tst_tp', 'crtd_b', 'cll_d', 'ss_cll_tp', 'src_d', 'ss_sbclllr_frctn', 'ss_strn']",,0.12,0.07,1.0
423,ChEMBL,assays_both_0_50_ac1_ev,View-Unionable,1.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'chembl_id', 'curated_by', 'assay_tissue', 'description', 'assay_category', 'relationship_type', 'assay_tax_id', 'doc_id', 'tid', 'assay_type', 'assay_test_type', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction', 'confidence_score']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",,0.71,0.6,0.86
425,ChEMBL,assays_both_0_50_ec_av,View-Unionable,1.0,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'assay_tax_id', 'assay_test_type', 'relationship_type', 'assay_category', 'doc_id', 'assay_strain', 'tid', 'assay_type', 'assay_organism', 'assay_cell_type', 'description', 'assay_tissue', 'assay_subcellular_fraction', 'confidence_score', 'curated_by', 'src_id']","['assay_id', 'chembl_id', 'doc_id', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'assay_type', 'assay_test_type', 'relationship_type', 'assay_cell_type', 'cell_id', 'assay_strain']",,0.91,1.0,0.83
426,ChEMBL,assays_both_0_30_ac4_ev,View-Unionable,1.0,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'tissue_id', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_CHEI', 'assays_ASSI', 'assays_TISI', 'assays_ASSTIS', 'assays_Ti', 'assays_BFO', 'assays_CONSC', 'assays_RELATIT', 'assays_CURAB', 'assays_ASSCET', 'assays_CEI', 'assays_ASSSUBCELFR', 'assays_SI']",,0.0,0.0,0.0
457,ChEMBL,assays_both_0_1_ac1_av,View-Unionable,2.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tissue_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id']",,0.67,1.0,0.5
460,ChEMBL,assays_both_0_50_ac1_av,View-Unionable,2.0,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","['assay_id', 'src_id', 'relationship_type', 'assay_test_type', 'assay_tax_id', 'src_assay_id', 'curated_by', 'chembl_id', 'doc_id', 'assay_organism', 'variant_id', 'description', 'assay_type', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_doc_id', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_curated_by', 'assays_assay_test_type', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_src_id']",,0.67,0.56,0.83
478,ChEMBL,assays_both_0_70_ec_av,View-Unionable,2.0,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'chembl_id', 'assay_tissue', 'tid', 'assay_category', 'description', 'relationship_type', 'assay_tax_id', 'assay_cell_type', 'curated_by', 'assay_strain', 'confidence_score', 'src_assay_id', 'assay_type', 'assay_organism', 'cell_id', 'doc_id', 'assay_test_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'description', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'assay_cell_type', 'cell_id', 'src_id', 'assay_strain']",,0.93,1.0,0.88
498,ChEMBL,assays_both_0_1_ac2_ev,View-Unionable,2.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['CHEI', 'ASI', 'TII', 'Ti', 'BFOR', 'CONSCO', 'RELATIT', 'CURAB', 'CI', 'SI']",,1.0,1.0,1.0
501,ChEMBL,assays_both_0_70_ac3_av,View-Unionable,2.0,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'bao_format', 'variant_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_cell_type', 'cell_id', 'src_id', 'assay_tissue', 'tid', 'assay_test_type', 'doc_id', 'assay_subcellular_fraction', 'chembl_id', 'description', 'assay_type', 'assay_category']","['ss_d', 'chmbl_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'ss_tx_d', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tst_tp', 'cll_d', 'ss_cll_tp', 'src_d', 'ss_sbclllr_frctn', 'ss_strn']",,0.12,0.07,1.0
533,ChEMBL,assays_both_0_30_ec_av,View-Unionable,2.0,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]","['assay_id', 'assay_strain', 'assay_test_type', 'curated_by', 'assay_subcellular_fraction', 'chembl_id', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type']","['chembl_id', 'assay_id', 'tissue_id', 'tid', 'bao_format', 'relationship_type', 'confidence_score', 'curated_by', 'assay_test_type', 'cell_id', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",,0.86,1.0,0.75
536,ChEMBL,assays_both_0_1_ac4_av,View-Unionable,2.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_TII', 'assays_Ti', 'assays_BFOR', 'assays_RELATT', 'assays_CURAB', 'assays_CONFSCO', 'assays_CI', 'assays_SRI']",,0.0,0.0,0.0
540,ChEMBL,assays_both_0_50_ec_av,View-Unionable,2.0,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'assay_tax_id', 'assay_test_type', 'relationship_type', 'assay_category', 'doc_id', 'assay_strain', 'tid', 'assay_type', 'assay_organism', 'assay_cell_type', 'description', 'assay_tissue', 'assay_subcellular_fraction', 'confidence_score', 'curated_by', 'src_id']","['assay_id', 'chembl_id', 'doc_id', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'assay_type', 'relationship_type', 'assay_test_type', 'assay_cell_type', 'cell_id', 'assay_strain']",,0.86,0.9,0.82
551,ChEMBL,assays_both_0_50_ac5_av,View-Unionable,2.0,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'cell_id', 'tid', 'confidence_score', 'src_id', 'src_assay_id', 'assay_strain', 'assay_organism', 'doc_id', 'chembl_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_dc_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",,0.0,0.0,0.0
552,ChEMBL,assays_both_0_70_ac5_ev,View-Unionable,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'assay_cell_type', 'assay_tissue', 'assay_organism', 'src_assay_id', 'assay_type', 'assay_subcellular_fraction', 'cell_id', 'relationship_type', 'doc_id', 'bao_format', 'chembl_id', 'tid', 'assay_category', 'curated_by', 'description', 'assay_test_type', 'assay_tax_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",,0.0,0.0,0.0
559,ChEMBL,assays_both_0_70_ac1_ev,View-Unionable,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","['assay_id', 'assay_organism', 'tissue_id', 'chembl_id', 'description', 'assay_test_type', 'doc_id', 'assay_tissue', 'tid', 'variant_id', 'assay_category', 'bao_format', 'src_assay_id', 'curated_by', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_type', 'assay_strain', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_test_type', 'assays_curated_by', 'assays_cell_id', 'assays_src_id', 'assays_assay_subcellular_fraction']",,0.75,0.69,0.82
563,ChEMBL,assays_both_0_30_ac3_av,View-Unionable,2.0,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_category', 'assay_cell_type', 'src_assay_id', 'curated_by', 'cell_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_cll_tp', 'cll_d', 'src_d', 'ss_sbclllr_frctn']",0 days 00:01:36.468772,0.0,0.0,0.0
565,ChEMBL,assays_both_0_1_ac3_av,View-Unionable,2.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'tss_d', 'td', 'b_frmt', 'cnfdnc_scr', 'crtd_b', 'rltnshp_tp', 'cll_d', 'src_d']",,0.0,0.0,0.0
569,ChEMBL,assays_both_0_30_ec_ev,View-Unionable,2.0,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]","['assay_id', 'assay_subcellular_fraction', 'assay_organism', 'description', 'relationship_type', 'assay_type', 'doc_id', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'tid']","['assay_id', 'chembl_id', 'description', 'tissue_id', 'assay_organism', 'bao_format', 'assay_type', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id', 'assay_subcellular_fraction']",0 days 00:02:14.795941,0.86,1.0,0.75
572,ChEMBL,assays_both_0_50_ec_ev,View-Unionable,2.0,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'doc_id', 'confidence_score', 'assay_strain', 'cell_id', 'assay_category', 'curated_by', 'tissue_id', 'assay_cell_type', 'assay_tissue', 'assay_tax_id', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_subcellular_fraction', 'tid']","['chembl_id', 'assay_id', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'assay_cell_type', 'assay_strain', 'src_id']",0 days 00:02:02.941401,0.9,0.9,0.9
575,ChEMBL,assays_both_0_70_ac2_ev,View-Unionable,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'tid', 'assay_category', 'assay_tissue', 'src_id', 'assay_type', 'tissue_id', 'variant_id', 'cell_id', 'chembl_id', 'assay_tax_id', 'src_assay_id', 'doc_id', 'assay_strain', 'assay_cell_type', 'description', 'assay_test_type', 'assay_subcellular_fraction']","['CHI', 'ASI', 'DOI', 'TII', 'ASSTI', 'ASOR', 'ASTI', 'Ti', 'BAFOR', 'CONFISCO', 'RELATTY', 'ASSTY', 'CURAB', 'ASSCTY', 'CI', 'SI', 'ASST']",,0.56,0.38,1.0
584,ChEMBL,assays_both_0_70_ac1_av,View-Unionable,2.0,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]","['assay_id', 'assay_test_type', 'src_id', 'confidence_score', 'cell_id', 'assay_cell_type', 'assay_tissue', 'chembl_id', 'variant_id', 'tid', 'tissue_id', 'assay_strain', 'assay_category', 'src_assay_id', 'relationship_type', 'bao_format', 'doc_id', 'description', 'assay_type']","['assays_assay_id', 'assays_chembl_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_confidence_score', 'assays_curated_by', 'assays_relationship_type', 'assays_assay_test_type', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_subcellular_fraction', 'assays_src_id', 'assays_assay_strain']",,0.82,0.69,1.0
596,ChEMBL,assays_both_0_1_ec_ev,View-Unionable,2.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tissue_id', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'cell_id', 'src_id']",,1.0,1.0,1.0
609,ChEMBL,assays_both_0_70_ac3_ev,View-Unionable,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'bao_format', 'tissue_id', 'variant_id', 'confidence_score', 'assay_tissue', 'chembl_id', 'assay_category', 'curated_by', 'assay_test_type', 'doc_id', 'src_assay_id', 'relationship_type', 'tid', 'src_id', 'description', 'assay_type', 'assay_tax_id']","['chmbl_d', 'ss_d', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tst_tp', 'crtd_b', 'ss_cll_tp', 'cll_d', 'ss_strn', 'src_d', 'ss_sbclllr_frctn']",,0.14,0.08,1.0
615,ChEMBL,assays_both_0_50_ac4_av,View-Unionable,2.0,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['assay_id', 'curated_by', 'assay_organism', 'variant_id', 'assay_strain', 'doc_id', 'assay_category', 'assay_test_type', 'assay_subcellular_fraction', 'tid', 'assay_type', 'description', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'relationship_type', 'confidence_score']","['assays_ASSI', 'assays_CHEI', 'assays_DI', 'assays_TII', 'assays_ASORGA', 'assays_T', 'assays_BAFO', 'assays_AST', 'assays_CURB', 'assays_ASSTTY', 'assays_CI', 'assays_SRI', 'assays_ASSUBCELFRA', 'assays_ASSSTR']",,0.2,0.11,1.0
616,ChEMBL,assays_both_0_50_ac4_ev,View-Unionable,2.0,"[1, 1, 1, 1, 0]","[0, 0, 0, 0, 0]","['assay_id', 'src_assay_id', 'description', 'assay_category', 'bao_format', 'chembl_id', 'doc_id', 'assay_tax_id', 'curated_by', 'src_id', 'cell_id', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_CHEI', 'assays_ASI', 'assays_Descri', 'assays_DOI', 'assays_TISI']",,0.0,0.0,0.0
634,ChEMBL,assays_both_0_30_ac5_av,View-Unionable,2.0,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_strain', 'variant_id', 'assay_tissue', 'tid', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_ss_tss', 'assays_tss_d', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_strn', 'assays_src_d', 'assays_ss_sbclllr_frctn']",,0.0,0.0,0.0
640,ChEMBL,assays_both_0_50_ac5_ev,View-Unionable,2.0,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'variant_id', 'assay_category', 'tissue_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_organism', 'src_assay_id', 'src_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_src_d', 'assays_ss_sbclllr_frctn']",,0.0,0.0,0.0
