,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
375,TPC-DI,prospect_horizontal_0_ec_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'PostalCode', 'Phone', 'AddressLine2', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
379,TPC-DI,prospect_horizontal_50_ec_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Phone', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'NumberCars', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
383,TPC-DI,prospect_horizontal_50_ac5_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_pstlcd', 'prospect_phn', 'prospect_ddrssln2', 'prospect_ddrssln1', 'prospect_ncm', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.67,0.5,1.0,N5
387,TPC-DI,prospect_horizontal_0_ac3_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['frstnm', 'gncd', 'lstnm', 'pstlcd', 'ddrssln1', 'phn', 'ntwrth', 'ddrssln2', 'ncm', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.74,0.59,1.0,N3
393,TPC-DI,prospect_horizontal_100_ec_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Phone', 'NetWorth', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
399,TPC-DI,prospect_horizontal_100_ec_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'PostalCode', 'AddressLine2', 'NetWorth', 'Phone', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
403,TPC-DI,prospect_horizontal_50_ac2_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgID', 'LaNa', 'FirN', 'PoCo', 'AddrLi1', 'Pho', 'NWo', 'Inc', 'AddLi2', 'Em', 'CreRa', 'Ci', 'Ag', 'St', 'MiIn', 'Ge', 'NumCreCa', 'NuCa', 'NumCh', 'MaSta', 'OORFl', 'Co']",0.78,0.64,1.0,N2
406,TPC-DI,prospect_horizontal_0_ac2_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FiN', 'LaN', 'AgeID', 'PosC', 'AdLi2', 'Ph', 'Inc', 'AdL1', 'NeWo', 'Em', 'CrRat', 'Ci', 'Ag', 'Sta', 'MidInit', 'Ge', 'NuCreCa', 'NuCh', 'NumC', 'MariSta', 'OOReFl', 'Coun']",0.78,0.64,1.0,N2
410,TPC-DI,prospect_horizontal_100_ac3_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['gncd', 'lstnm', 'frstnm', 'pstlcd', 'ddrssln2', 'phn', 'ncm', 'ddrssln1', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.74,0.59,1.0,N3
417,TPC-DI,prospect_horizontal_0_ac1_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_AddressLine2', 'prospect_PostalCode', 'prospect_Phone', 'prospect_AddressLine1', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.9,0.82,1.0,N1
429,TPC-DI,prospect_horizontal_0_ac3_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['gncd', 'lstnm', 'frstnm', 'phn', 'ddrssln2', 'pstlcd', 'ddrssln1', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.71,0.55,1.0,N3
432,TPC-DI,prospect_horizontal_100_ac3_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['gncd', 'lstnm', 'frstnm', 'phn', 'pstlcd', 'ddrssln2', 'ddrssln1', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.74,0.59,1.0,N3
441,TPC-DI,prospect_horizontal_0_ac2_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgeID', 'LaN', 'FiN', 'Ph', 'PosC', 'AdLi2', 'Inc', 'AdL1', 'NeWo', 'Em', 'CrRat', 'Ci', 'Ag', 'Sta', 'MidInit', 'Ge', 'NuCreCa', 'NumC', 'NuCh', 'MariSta', 'OOReFl', 'Coun']",0.71,0.55,1.0,N2
442,TPC-DI,prospect_horizontal_50_ac3_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['lstnm', 'gncd', 'frstnm', 'pstlcd', 'phn', 'ntwrth', 'ddrssln2', 'ddrssln1', 'ncm', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.43,0.27,1.0,N3
447,TPC-DI,prospect_horizontal_50_ac1_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LastName', 'prospect_AgencyID', 'prospect_FirstName', 'prospect_AddressLine2', 'prospect_PostalCode', 'prospect_Phone', 'prospect_AddressLine1', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.71,0.55,1.0,N1
464,TPC-DI,prospect_horizontal_50_ac5_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_lstnm', 'prospect_frstnm', 'prospect_gncd', 'prospect_phn', 'prospect_ddrssln2', 'prospect_pstlcd', 'prospect_ntwrth', 'prospect_ncm', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
465,TPC-DI,prospect_horizontal_100_ac2_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LaNa', 'AgeID', 'FirNa', 'PoC', 'Pho', 'AdLi2', 'AdL1', 'NeWor', 'Inc', 'Em', 'CreRa', 'C', 'Ag', 'Sta', 'MidInit', 'Gen', 'NumCrCar', 'NuChi', 'NumCa', 'MariSt', 'OOReF', 'Coun']",0.74,0.59,1.0,N2
489,TPC-DI,prospect_horizontal_0_ec_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'Phone', 'AddressLine2', 'AddressLine1', 'PostalCode', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'NumberCars', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
498,TPC-DI,prospect_horizontal_100_ec_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'AgencyID', 'FirstName', 'PostalCode', 'AddressLine2', 'Phone', 'Income', 'AddressLine1', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'Country', 'OwnOrRentFlag']",1.0,1.0,1.0,N0
504,TPC-DI,prospect_horizontal_0_ac5_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_frstnm', 'prospect_gncd', 'prospect_lstnm', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
507,TPC-DI,prospect_horizontal_100_ac2_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LaN', 'AgeID', 'FiN', 'PoCo', 'AdL2', 'Inc', 'Ph', 'AddrLi1', 'NWor', 'Empl', 'CreRat', 'C', 'A', 'Sta', 'MiInit', 'Gen', 'NumCreCa', 'NumCh', 'NumC', 'MarSta', 'OORFl', 'Co']",0.67,0.5,1.0,N2
514,TPC-DI,prospect_horizontal_0_ac3_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['lstnm', 'frstnm', 'gncd', 'pstlcd', 'ncm', 'phn', 'ddrssln2', 'ntwrth', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.43,0.27,1.0,N3
516,TPC-DI,prospect_horizontal_0_ac4_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LNa', 'prospect_AgID', 'prospect_FiN', 'prospect_PosC', 'prospect_NWor', 'prospect_AddrL1', 'prospect_Inc', 'prospect_AdL2', 'prospect_Ph', 'prospect_Empl', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_MidIni', 'prospect_Ge', 'prospect_NumCreCa', 'prospect_NuCh', 'prospect_NuC', 'prospect_MarSta', 'prospect_OwORF', 'prospect_Cou']",0.24,0.14,1.0,N4
523,TPC-DI,prospect_horizontal_100_ac4_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_AgeID', 'prospect_LaNa', 'prospect_FirNa', 'prospect_PosCo', 'prospect_Ph', 'prospect_AddLi1', 'prospect_NeWor', 'prospect_AdLi2', 'prospect_In', 'prospect_Empl', 'prospect_CreRa', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_MidIn', 'prospect_Ge', 'prospect_NuCreCar', 'prospect_NuChi', 'prospect_NumC', 'prospect_MariSt', 'prospect_OwOReF', 'prospect_Coun']",0.31,0.18,1.0,N4
525,TPC-DI,prospect_horizontal_100_ac4_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_AgeID', 'prospect_LN', 'prospect_FirNa', 'prospect_AddrL2', 'prospect_AddrL1', 'prospect_PosCo', 'prospect_Pho', 'prospect_NeWor', 'prospect_Inc', 'prospect_Empl', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_Sta', 'prospect_MiIn', 'prospect_Ge', 'prospect_NuCrCar', 'prospect_NumC', 'prospect_NuChil', 'prospect_MariSt', 'prospect_OwORFl', 'prospect_Cou']",0.17,0.09,1.0,N4
536,TPC-DI,prospect_horizontal_50_ec_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'AddressLine2', 'PostalCode', 'AddressLine1', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
