,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
339,ChEMBL,assays_horizontal_50_ac2_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASSI', 'CHEI', 'Desc', 'DI', 'TII', 'ASSTIS', 'ASTI', 'ASSORGA', 'Ti', 'BFOR', 'RELATT', 'ASSTY', 'CONFSC', 'ASTT', 'CURAB', 'CI', 'ASCETY', 'ASST', 'ASSSUBCELFRAC', 'SRI']",0.0,0.0,0.0
342,ChEMBL,assays_horizontal_100_ac4_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_CHEI', 'assays_ASSI', 'assays_Des', 'assays_DOI', 'assays_ASSTIS', 'assays_TISI', 'assays_ASOR', 'assays_ASTAI', 'assays_T', 'assays_BFOR', 'assays_ASST', 'assays_CONSCO', 'assays_RELATITY', 'assays_CUB', 'assays_ASSTT', 'assays_ASCTY', 'assays_CEI', 'assays_SI', 'assays_ASSTR', 'assays_ASSSUBCELFR']",0.09523809523809523,0.05,1.0
368,ChEMBL,assays_horizontal_0_ac2_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descri', 'DOI', 'TII', 'ASTIS', 'ASSTI', 'ASORGA', 'Ti', 'BAFOR', 'ASTY', 'CONFSCO', 'CUB', 'RELATTY', 'ASSTETY', 'CEI', 'ASCETY', 'ASST', 'ASSSUBCFR', 'SI']",0.0,0.0,0.0
372,ChEMBL,assays_horizontal_0_ac4_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASSI', 'assays_CHI', 'assays_Descr', 'assays_DOI', 'assays_TISI', 'assays_ASTI', 'assays_ASSTAI', 'assays_ASORGA', 'assays_Ti', 'assays_BAFOR', 'assays_CONSCO', 'assays_RELT', 'assays_ASTETY', 'assays_CURAB', 'assays_ASST', 'assays_ASCTY', 'assays_CEI', 'assays_ASSUBCEFRA', 'assay_strain', 'assays_SI']",0.09523809523809523,0.05,1.0
382,ChEMBL,assays_horizontal_0_ac5_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_ss_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_src_d', 'assays_ss_strn']",0.09523809523809523,0.05,1.0
383,ChEMBL,assays_horizontal_0_ac1_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_assay_type', 'assays_relationship_type', 'assays_confidence_score', 'assays_assay_test_type', 'assays_assay_cell_type', 'assays_curated_by', 'assays_cell_id', 'assays_assay_strain', 'assays_src_id', 'assays_assay_subcellular_fraction']",0.8571428571428571,0.75,1.0
387,ChEMBL,assays_horizontal_50_ac5_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_cnfdnc_scr', 'assays_ss_tst_tp', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_sbclllr_frctn', 'assays_src_d', 'assays_ss_strn']",0.3333333333333333,0.2,1.0
397,ChEMBL,assays_horizontal_100_ac5_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_td', 'assays_ss_rgnsm', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_crtd_b', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0.46153846153846156,0.3,1.0
400,ChEMBL,assays_horizontal_100_ac2_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHEI', 'ASSI', 'Des', 'DI', 'ASTI', 'TII', 'ASSORG', 'ASSTAI', 'Ti', 'BAFO', 'RELATY', 'CONSCO', 'AST', 'ASSTT', 'CURB', 'CI', 'ASCTY', 'ASSST', 'SRI', 'ASSSUBCEFRAC']",0.0,0.0,0.0
424,ChEMBL,assays_horizontal_50_ec_ev,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'tissue_id', 'assay_tissue', 'assay_organism', 'assay_tax_id', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'assay_test_type', 'cell_id', 'assay_cell_type', 'assay_subcellular_fraction', 'assay_strain', 'src_id']",1.0,1.0,1.0
429,ChEMBL,assays_horizontal_50_ac4_av,Unionable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASSI', 'assays_CHI', 'assays_Des', 'assays_DOI', 'assays_TISI', 'assays_ASSTIS', 'assays_ASSTAI', 'assays_ASSOR', 'assays_T', 'assays_BFOR', 'assays_RELTY', 'assays_ASTY', 'assays_CURB', 'assays_CONFSCO', 'assays_ASSTET', 'assays_CI', 'assays_ASCETY', 'assays_ASSUBCELFR', 'assays_ASSSTR', 'assays_SI']",0.46153846153846156,0.3,1.0
436,ChEMBL,assays_horizontal_100_ec_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'tissue_id', 'assay_tissue', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'assay_test_type', 'assay_cell_type', 'cell_id', 'assay_strain', 'assay_subcellular_fraction', 'src_id']",0.9473684210526315,0.9,1.0
442,ChEMBL,assays_horizontal_100_ac4_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASI', 'assays_CHEI', 'assays_Descr', 'assays_DOI', 'assays_ASSTI', 'assays_TISI', 'assays_ASTI', 'assays_ASOR', 'assays_Ti', 'assays_BFO', 'assays_RELT', 'assays_CONSC', 'assays_AST', 'assays_ASTTY', 'assays_CUB', 'assays_ASCETY', 'assays_CI', 'assays_ASSUBCFRAC', 'assays_SI', 'assays_ASST']",0.4,0.25,1.0
462,ChEMBL,assays_horizontal_0_ac5_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0.4,0.25,1.0
464,ChEMBL,assays_horizontal_100_ac5_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tp', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_strn', 'assays_ss_sbclllr_frctn']",0.0,0.0,0.0
479,ChEMBL,assays_horizontal_50_ec_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assay_id', 'chembl_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'assay_type', 'confidence_score', 'relationship_type', 'curated_by', 'assay_test_type', 'assay_cell_type', 'cell_id', 'src_id', 'assay_strain', 'assay_subcellular_fraction']",1.0,1.0,1.0
496,ChEMBL,assays_horizontal_100_ac1_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_confidence_score', 'assays_assay_type', 'assays_assay_test_type', 'assays_curated_by', 'assays_assay_cell_type', 'assays_cell_id', 'assays_src_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction']",0.75,0.6,1.0
498,ChEMBL,assays_horizontal_100_ac2_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASSI', 'CHEI', 'Des', 'DI', 'ASTI', 'TII', 'ASSORG', 'ASSTAI', 'Ti', 'BAFO', 'AST', 'CONSCO', 'RELATY', 'CURB', 'ASSTT', 'ASCTY', 'CI', 'SRI', 'ASSST', 'ASSSUBCEFRAC']",0.0,0.0,0.0
500,ChEMBL,assays_horizontal_100_ac4_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_CHEI', 'assays_ASSI', 'assays_Des', 'assays_DOI', 'assays_ASSTIS', 'assays_TISI', 'assays_ASOR', 'assays_ASTAI', 'assays_T', 'assays_BFOR', 'assays_CONSCO', 'assays_RELATITY', 'assays_ASST', 'assays_ASCTY', 'assays_ASSTT', 'assays_CUB', 'assays_CEI', 'assays_SI', 'assays_ASSTR', 'assays_ASSSUBCELFR']",0.6206896551724138,0.45,1.0
513,ChEMBL,assays_horizontal_0_ac2_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descr', 'DI', 'ASSTIS', 'TII', 'ASTAI', 'ASSORG', 'Ti', 'BFO', 'ASSTY', 'RELATT', 'CONFSCO', 'ASTTY', 'CURAB', 'CEI', 'ASCETY', 'ASSTR', 'SRI', 'ASSSUBCEFRAC']",0.18181818181818182,0.1,1.0
531,ChEMBL,assays_horizontal_0_ac5_ev,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_ss_tp', 'assays_ss_tst_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",0.2608695652173913,0.15,1.0
564,ChEMBL,assays_horizontal_0_ac3_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'tss_d', 'ss_tss', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'ss_tp', 'cnfdnc_scr', 'ss_tst_tp', 'rltnshp_tp', 'crtd_b', 'ss_cll_tp', 'cll_d', 'ss_strn', 'src_d', 'ss_sbclllr_frctn']",0.09523809523809523,0.05,1.0
597,ChEMBL,assays_horizontal_100_ec_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'relationship_type', 'confidence_score', 'assay_type', 'curated_by', 'cell_id', 'assay_test_type', 'assay_cell_type', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",1.0,1.0,1.0
601,ChEMBL,assays_horizontal_50_ac5_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_crtd_b', 'assays_ss_sbclllr_frctn', 'assays_src_d', 'assays_ss_strn']",0.09523809523809523,0.05,1.0
602,ChEMBL,assays_horizontal_0_ac2_av,Unionable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descri', 'DOI', 'ASTIS', 'TII', 'ASORGA', 'ASSTI', 'Ti', 'BAFOR', 'RELATTY', 'CONFSCO', 'ASTY', 'ASSTETY', 'CUB', 'ASCETY', 'CEI', 'ASST', 'ASSSUBCFR', 'SI']",0.0,0.0,0.0
