,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
321,ChEMBL,assays_both_50_50_ec_ev,Joinable,0,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'tid', 'tissue_id', 'src_assay_id', 'assay_strain', 'cell_id', 'relationship_type', 'assay_test_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assay_id', 'chembl_id', 'tid', 'tissue_id', 'assay_tissue', 'assay_cell_type', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_test_type', 'assay_subcellular_fraction', 'curated_by', 'assay_strain', 'src_id']",0.8888888888888888,0.8888888888888888,0.8888888888888888
334,ChEMBL,assays_vertical_70_ac2_ev,Joinable,0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]","['assay_id', 'doc_id', 'assay_type', 'assay_cell_type', 'tissue_id', 'tid', 'description', 'assay_tissue', 'confidence_score', 'cell_id', 'assay_organism', 'src_id', 'assay_tax_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_test_type', 'assay_category', 'assay_subcellular_fraction']","['CHEI', 'ASSI', 'Descr', 'DOI', 'Ti', 'ASSCT', 'CEI', 'ASORG', 'ASSTAI', 'TISI', 'ASTI', 'BFOR', 'CONFISC', 'RELAT', 'ASST', 'CUB', 'ASSST', 'SI']",0.0,0.0,0.0
344,ChEMBL,assays_both_50_30_ac2_ev,Joinable,0,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'description', 'src_assay_id', 'assay_cell_type', 'cell_id', 'assay_tissue', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_subcellular_fraction']","['ASI', 'CHEI', 'Des', 'T', 'ASTI', 'TISI', 'ASCTY', 'CEI', 'BAFO', 'CONFSCO', 'RELATITY', 'CURAB', 'SRI']",0.0,0.0,0.0
367,ChEMBL,assays_both_50_1_ec_ev,Joinable,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tid', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",0.4,1.0,0.25
378,ChEMBL,assays_both_50_1_ac1_ev,Joinable,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0.0,0.0,0.0
379,ChEMBL,assays_vertical_30_ac4_ev,Joinable,0,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'curated_by', 'tid', 'assay_tissue', 'assay_category', 'description', 'doc_id', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHI', 'assays_ASI', 'assays_Descr', 'assays_Ti', 'assays_CI', 'assays_ASSTI', 'assays_TII', 'assays_BAFO', 'assays_CONSC', 'assays_RELATT', 'assays_CURAB', 'assays_SRI']",0.0,0.0,0.0
380,ChEMBL,assays_vertical_70_ac3_ev,Joinable,0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tax_id', 'chembl_id', 'variant_id', 'tid', 'assay_type', 'assay_organism', 'curated_by', 'assay_subcellular_fraction', 'assay_cell_type', 'description', 'assay_category', 'relationship_type', 'confidence_score', 'doc_id', 'tissue_id', 'assay_test_type', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'td', 'cll_d', 'ss_cll_tp', 'ss_rgnsm', 'ss_tx_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'ss_tp', 'crtd_b', 'src_d']",0.13333333333333333,0.07142857142857142,1.0
388,ChEMBL,assays_vertical_30_ec_ev,Joinable,0,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['assay_id', 'assay_tissue', 'doc_id', 'cell_id', 'assay_type', 'assay_strain', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_cell_type', 'assay_subcellular_fraction', 'tid']","['assay_id', 'chembl_id', 'doc_id', 'cell_id', 'assay_tissue', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'curated_by', 'assay_strain', 'src_id']",0.8,1.0,0.6666666666666666
392,ChEMBL,assays_vertical_70_ac5_ev,Joinable,0,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'description', 'src_id', 'relationship_type', 'src_assay_id', 'assay_organism', 'variant_id', 'assay_subcellular_fraction', 'assay_category', 'assay_tissue', 'assay_cell_type', 'tissue_id', 'bao_format', 'chembl_id', 'confidence_score', 'curated_by', 'doc_id', 'assay_type', 'assay_test_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_td', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_ss_tss', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_ss_sbclllr_frctn', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.375,0.23076923076923078,1.0
399,ChEMBL,assays_both_50_1_ac2_ev,Joinable,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ASI', 'CHI', 'T', 'TII', 'CI', 'BAFOR', 'CONFSC', 'RELT', 'CURB', 'SI']",0.0,0.0,0.0
415,ChEMBL,assays_both_50_70_ac1_ev,Joinable,0,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['assay_id', 'assay_organism', 'tid', 'tissue_id', 'assay_category', 'src_id', 'assay_test_type', 'src_assay_id', 'curated_by', 'doc_id', 'description', 'assay_subcellular_fraction', 'relationship_type', 'assay_cell_type', 'assay_type', 'assay_strain', 'assay_tax_id', 'assay_tissue', 'confidence_score']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_tid', 'assays_assay_organism', 'assays_assay_cell_type', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_assay_test_type', 'assays_assay_subcellular_fraction', 'assays_curated_by', 'assays_assay_strain', 'assays_src_id']",0.8461538461538461,0.7857142857142857,0.9166666666666666
426,ChEMBL,assays_vertical_50_ec_ev,Joinable,0,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'assay_organism', 'variant_id', 'assay_type', 'description', 'assay_strain', 'chembl_id', 'assay_tax_id', 'confidence_score', 'src_id', 'relationship_type', 'doc_id', 'assay_test_type', 'assay_category', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'description', 'tid', 'cell_id', 'assay_organism', 'assay_tax_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'assay_type', 'assay_strain', 'src_id']",0.9090909090909091,1.0,0.8333333333333334
439,ChEMBL,assays_vertical_1_ac3_ev,Joinable,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chmbl_d', 'ss_d', 'td', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.0,0.0,0.0
446,ChEMBL,assays_both_50_70_ac4_ev,Joinable,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'doc_id', 'assay_tax_id', 'bao_format', 'assay_category', 'src_assay_id', 'cell_id', 'curated_by', 'src_id', 'assay_organism', 'assay_test_type', 'confidence_score', 'assay_subcellular_fraction', 'relationship_type', 'assay_strain', 'description', 'assay_type', 'assay_tissue']","['assays_CHI', 'assays_ASSI', 'assays_DI', 'assays_T', 'assays_ASSORGA', 'assays_ASTI', 'assays_TII', 'assays_ASCT', 'assays_CEI', 'assays_BAFOR', 'assays_CONFSCO', 'assays_RELTY', 'assays_CURB', 'assays_ASSUBCFRA', 'assays_ASSTETY', 'assays_ASST', 'assays_SRI']",0.5263157894736842,0.35714285714285715,1.0
447,ChEMBL,assays_vertical_30_ac2_ev,Joinable,1,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","['assay_id', 'confidence_score', 'src_assay_id', 'bao_format', 'curated_by', 'tissue_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['CHI', 'ASSI', 'Ti', 'CEI', 'ASCET', 'TISI', 'ASSTI', 'BAFO', 'CONSC', 'RELATT', 'ASSUBFR', 'CUB', 'SI']",0.0,0.0,0.0
448,ChEMBL,assays_both_50_1_ac1_ev,Joinable,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chembl_id', 'assays_assay_id', 'assays_tid', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0.0,0.0,0.0
449,ChEMBL,assays_both_50_70_ac5_ev,Joinable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_test_type', 'doc_id', 'curated_by', 'assay_tax_id', 'assay_strain', 'src_id', 'description', 'cell_id', 'src_assay_id', 'chembl_id', 'assay_subcellular_fraction', 'tid', 'assay_organism', 'assay_cell_type', 'variant_id', 'assay_type', 'assay_category', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_td', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_ss_cll_tp', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_src_d', 'assays_ss_strn']",0.6363636363636364,0.5,0.875
450,ChEMBL,assays_both_50_50_ec_ev,Joinable,1,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'tid', 'tissue_id', 'src_assay_id', 'assay_strain', 'cell_id', 'relationship_type', 'assay_test_type', 'curated_by', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assay_id', 'chembl_id', 'tid', 'assay_tissue', 'tissue_id', 'assay_cell_type', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_subcellular_fraction', 'assay_test_type', 'curated_by', 'src_id', 'assay_strain']",0.9,1.0,0.8181818181818182
463,ChEMBL,assays_vertical_50_ac1_ev,Joinable,1,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","['assay_id', 'src_id', 'description', 'assay_tissue', 'bao_format', 'src_assay_id', 'assay_organism', 'assay_category', 'curated_by', 'doc_id', 'assay_test_type', 'assay_type', 'assay_tax_id', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction', 'tid']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_cell_id', 'assays_assay_organism', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_test_type', 'assays_curated_by', 'assays_src_id']",0.4,0.3333333333333333,0.5
466,ChEMBL,assays_both_50_50_ac4_ev,Joinable,1,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'doc_id', 'assay_cell_type', 'src_id', 'assay_type', 'src_assay_id', 'assay_tissue', 'tissue_id', 'curated_by', 'cell_id', 'description', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_DOI', 'assays_T', 'assays_ASOR', 'assays_ASTI', 'assays_ASSCET', 'assays_TII', 'assays_CEI', 'assays_BAFOR', 'assays_CONFISCO', 'assays_RELATIT', 'assays_ASST', 'assays_CURB', 'assays_SI']",0.5555555555555556,0.5,0.625
467,ChEMBL,assays_vertical_50_ac3_ev,Joinable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'curated_by', 'assay_tissue', 'tid', 'description', 'chembl_id', 'relationship_type', 'confidence_score', 'cell_id', 'assay_cell_type', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['chmbl_d', 'ss_d', 'dscrptn', 'td', 'ss_cll_tp', 'cll_d', 'tss_d', 'ss_tss', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_strn', 'src_d']",0.0,0.0,0.0
478,ChEMBL,assays_both_50_1_ac4_ev,Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASI', 'assays_CHEI', 'assays_T', 'assays_TII', 'assays_CI', 'assays_BFO', 'assays_CONSCO', 'assays_RELAT', 'assays_CUB', 'assays_SI']",0.5,1.0,0.3333333333333333
486,ChEMBL,assays_both_50_30_ac5_ev,Joinable,1,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tissue_id', 'src_id', 'assay_tissue', 'doc_id', 'assay_subcellular_fraction', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_cell_type']","['assays_ss_d', 'assays_chmbl_d', 'assays_dc_d', 'assays_td', 'assays_tss_d', 'assays_ss_tss', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_src_d']",0.46153846153846156,0.5,0.42857142857142855
492,ChEMBL,assays_both_50_70_ac3_ev,Joinable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'confidence_score', 'assay_organism', 'description', 'assay_type', 'assay_tax_id', 'assay_tissue', 'assay_subcellular_fraction', 'assay_category', 'chembl_id', 'doc_id', 'relationship_type', 'bao_format', 'src_id', 'tissue_id', 'assay_test_type', 'assay_strain', 'assay_cell_type', 'tid']","['ss_d', 'chmbl_d', 'dscrptn', 'dc_d', 'ss_rgnsm', 'ss_tx_d', 'ss_tss', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'crtd_b', 'ss_sbclllr_frctn', 'ss_tst_tp', 'src_d']",0.125,0.06666666666666667,1.0
494,ChEMBL,assays_both_50_30_ac3_ev,Joinable,1,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'chembl_id', 'confidence_score', 'doc_id', 'curated_by', 'assay_category', 'description', 'assay_type', 'assay_test_type', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['ss_d', 'chmbl_d', 'dc_d', 'td', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_sbclllr_frctn', 'src_d']",0.3333333333333333,0.2,1.0
511,ChEMBL,assays_both_50_50_ac3_ev,Joinable,1,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tax_id', 'src_assay_id', 'curated_by', 'assay_subcellular_fraction', 'tid', 'assay_test_type', 'chembl_id', 'tissue_id', 'assay_category', 'src_id', 'doc_id', 'description', 'assay_type', 'assay_organism', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'td', 'ss_tx_d', 'tss_d', 'ss_cll_tp', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tst_tp', 'ss_sbclllr_frctn', 'crtd_b', 'src_d']",0.0,0.0,0.0
512,ChEMBL,assays_vertical_30_ac3_ev,Joinable,1,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tid', 'assay_cell_type', 'assay_organism', 'assay_tissue', 'description', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_subcellular_fraction', 'relationship_type']","['ss_d', 'chmbl_d', 'dscrptn', 'td', 'ss_cll_tp', 'cll_d', 'ss_rgnsm', 'ss_tss', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'crtd_b', 'src_d']",0.2857142857142857,0.16666666666666666,1.0
529,ChEMBL,assays_vertical_50_ec_ev,Joinable,1,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","['assay_id', 'assay_organism', 'variant_id', 'assay_type', 'description', 'assay_strain', 'chembl_id', 'assay_tax_id', 'confidence_score', 'src_id', 'relationship_type', 'doc_id', 'assay_test_type', 'assay_category', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'description', 'tid', 'assay_organism', 'cell_id', 'assay_tax_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'assay_strain', 'curated_by', 'src_id']",0.8333333333333334,1.0,0.7142857142857143
533,ChEMBL,assays_vertical_1_ec_ev,Joinable,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'tid', 'cell_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",0.6666666666666666,1.0,0.5
537,ChEMBL,assays_vertical_1_ac4_ev,Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHEI', 'assays_T', 'assays_CI', 'assays_TII', 'assays_BAFO', 'assays_CONSC', 'assays_RELATITY', 'assays_CURAB', 'assays_SRI']",0.0,0.0,0.0
554,ChEMBL,assays_vertical_70_ac5_ev,Joinable,1,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'description', 'src_id', 'relationship_type', 'src_assay_id', 'assay_organism', 'variant_id', 'assay_subcellular_fraction', 'assay_category', 'assay_tissue', 'assay_cell_type', 'tissue_id', 'bao_format', 'chembl_id', 'confidence_score', 'curated_by', 'doc_id', 'assay_type', 'assay_test_type']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_td', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_ss_tss', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_crtd_b', 'assays_src_d']",0.0,0.0,0.0
575,ChEMBL,assays_vertical_70_ac3_ev,Joinable,1,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tax_id', 'chembl_id', 'variant_id', 'tid', 'assay_type', 'assay_organism', 'curated_by', 'assay_subcellular_fraction', 'assay_cell_type', 'description', 'assay_category', 'relationship_type', 'confidence_score', 'doc_id', 'tissue_id', 'assay_test_type', 'assay_strain', 'assay_tissue']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'td', 'ss_cll_tp', 'cll_d', 'ss_rgnsm', 'ss_tx_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_sbclllr_frctn', 'ss_tp', 'src_d']",0.0,0.0,0.0
589,ChEMBL,assays_vertical_1_ac5_ev,Joinable,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chmbl_d', 'assays_ss_d', 'assays_td', 'assays_cll_d', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_src_d']",0.18181818181818182,1.0,0.1
593,ChEMBL,assays_both_50_70_ac2_ev,Joinable,1,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_cell_type', 'assay_type', 'confidence_score', 'curated_by', 'assay_test_type', 'doc_id', 'assay_organism', 'bao_format', 'cell_id', 'assay_tissue', 'assay_category', 'variant_id', 'tid', 'src_id', 'description', 'assay_tax_id', 'assay_strain']","['CHI', 'ASSI', 'DI', 'Ti', 'ASSOR', 'TISI', 'ASSTIS', 'ASCT', 'CEI', 'BAFO', 'CONFSC', 'RELATIT', 'ASST', 'ASSSUBCEFRA', 'CURAB', 'ASSTTY', 'SRI']",0.0,0.0,0.0
604,ChEMBL,assays_vertical_70_ac2_ev,Joinable,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'assay_type', 'assay_cell_type', 'tissue_id', 'tid', 'description', 'assay_tissue', 'confidence_score', 'cell_id', 'assay_organism', 'src_id', 'assay_tax_id', 'relationship_type', 'curated_by', 'assay_strain', 'assay_test_type', 'assay_category', 'assay_subcellular_fraction']","['ASSI', 'CHEI', 'Descr', 'DOI', 'Ti', 'ASSCT', 'CEI', 'ASORG', 'ASSTAI', 'ASTI', 'TISI', 'BFOR', 'CONFISC', 'RELAT', 'ASST', 'CUB', 'ASSST', 'SI']",0.11764705882352941,0.0625,1.0
605,ChEMBL,assays_vertical_1_ac1_ev,Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0.0,0.0,0.0
