,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
10461,OpenData,miller2_vertical_30_ac3_ev,Joinable,25.0,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","['Fiscal year', 'Section ID', 'Indigenous issues (marker)', 'Trade development (marker)', 'CountryRegion percent', 'CountryRegion name', 'Branch ID', 'Organisation class', 'Gender equality (marker)', 'Organisation type', 'Youth issues (marker)', 'CIDA business delivery model (old)', 'Status', 'Project number', 'Untied amount(Project-level budget)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'sctrnm', 'prjctbrwsrcntrd', 'sctrd', 'sctnd', 'rgnstnsb-clss', 'brnchd', 'rgnstnclss', 'cntnntd', 'rgnstntp', 'chldrnsss(mrkr)', 'cntnntnm', 'gndrqlt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'thsss(mrkr)', 'trddvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'rbnsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'stts', 'ndgnssss(mrkr)', 'bdvrst(mrkr)', 'cdbsnssdlvrmdl(ld)', 'sctrprcnt', 'cntrrgnprcnt', 'fsclr']",,0.3,0.2,0.6
10463,OpenData,miller2_both_50_50_ac5_ev,Joinable,25.0,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Status', 'Enviromental sustainability (marker)', 'Regional program (marker)', 'Trade development (marker)', 'Children issues (marker)', 'ICT as a tool for development (marker)', 'PBA type', 'Participatory development and good governance', 'Bilateral aid (international marker)', 'Continent ID', 'FSTC percent', 'Project Browser country ID', 'Climate change adaptation (marker)', 'Maximum CIDA contribution (project-level)', 'Desertification (marker)', 'Untied amount(Project-level budget)', 'CountryRegion ID', 'Sector ID', 'Youth issues (marker)', 'IRTC percent', 'Project number', 'CIDA business delivery model (old)', 'Indigenous issues (marker)', 'Division name', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Fund centre ID', 'Fund centre name', 'CFLI (marker)', 'Programming process (new)', 'Climate change mitigation (marker)', 'Biodiversity (marker)', 'Urban issues (marker)', 'Disability issues (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_dvsnnm', 'miller2_cntnntd', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_chldrnsss(mrkr)', 'miller2_rgnstntp', 'miller2_thsss(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_pbtp', 'miller2_ndgnssss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_trddvlpmnt(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_stts', 'miller2_rgnlprgrm(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_fstcprcnt', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_rtcprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
10574,OpenData,miller2_both_50_1_ac4_ev,Joinable,25.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSp', 'miller2_OrganN', 'miller2_OrganID', 'miller2_CoReN', 'miller2_PrBrowCoID', 'miller2_CounReID', 'miller2_SecID', 'miller2_SeN', 'miller2_OrgSu', 'miller2_OrgaCla', 'miller2_OrganTy', 'miller2_ConNa', 'miller2_ConID', 'miller2_Biodi', 'miller2_GenEqua', 'miller2_ChilIss', 'miller2_IndIss', 'miller2_DisaIss', 'miller2_ICTAAToFoDevel', 'miller2_KnowlFDev', 'miller2_TraDevelo', 'miller2_YoIss', 'miller2_UrIs', 'miller2_FisY', 'miller2_CouRePer', 'miller2_SecPe']",,0.0,0.0,0.0
10581,OpenData,miller2_vertical_50_ac1_ev,Joinable,25.0,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]","['Fiscal year', 'Programming process (new)', 'Section ID', 'Enviromental sustainability (marker)', 'Sector name', 'Status', 'Branch ID', 'Continent name', 'Children issues (marker)', 'Participatory development and good governance', 'FSTC percent', 'Urban issues (marker)', 'Knowledge for development (marker)', 'Organisation sub-class', 'Organisation class', 'Disability issues (marker)', 'Bilateral aid (international marker)', 'CIDA business delivery model (old)', 'Climate change adaptation (marker)', 'Biodiversity (marker)', 'Organisation type', 'Gender equality (marker)', 'Untied amount(Project-level budget)', 'CountryRegion ID', 'Fund centre ID', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre name', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Climate change mitigation (marker)', 'Desertification (marker)']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionID', 'miller2_FundCentreID', 'miller2_CountryRegionName', 'miller2_SectorID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_BranchID', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_GenderEquality(marker)', 'miller2_UrbanIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ContinentID', 'miller2_IndigenousIssues(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_OrganisationType', 'miller2_YouthIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_EnviromentalSustainability(marker)', 'miller2_Status', 'miller2_FSTCPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_FiscalYear', 'miller2_ProgrammingProcess(new)']",,0.68,0.6,0.79
10612,OpenData,miller2_both_50_70_ac1_ev,Joinable,25.0,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","['Fiscal year', 'Section ID', 'CountryRegion name', 'Organisation name', 'Knowledge for development (marker)', 'Trade development (marker)', 'Organisation class', 'CountryRegion percent', 'Youth issues (marker)', 'Continent ID', 'Bilateral aid (international marker)', 'CFLI (marker)', 'Branch name', 'Regional program (marker)', 'Urban issues (marker)', 'PBA type', 'Desertification (marker)', 'Maximum CIDA contribution (project-level)', 'Children issues (marker)', 'Division ID', 'Continent name', 'Status', 'Project number', 'CIDA business delivery model (old)', 'Division name', 'Project Browser country ID', 'Branch ID', 'Sector percent', 'Participatory development and good governance', 'Organisation type', 'Disability issues (marker)', 'Gender equality (marker)', 'Section name', 'Biodiversity (marker)', 'Programming process (new)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_SectionName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_BranchID', 'miller2_BranchName', 'miller2_ContinentName', 'miller2_OrganisationType', 'miller2_OrganisationClass', 'miller2_PBAType', 'miller2_ContinentID', 'miller2_IndigenousIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_Desertification(marker)', 'miller2_UrbanIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_GenderEquality(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_Status', 'miller2_CountryRegionPercent', 'miller2_CFLI(marker)', 'miller2_RegionalProgram(marker)', 'miller2_BilateralAid(internationalMarker)', 'miller2_SectorPercent', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",,0.57,0.43,0.83
10657,OpenData,miller2_vertical_70_ac4_ev,Joinable,25.0,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'Climate change adaptation (marker)', 'Fund centre name', 'Continent ID', 'Bilateral aid (international marker)', 'Sector name', 'Enviromental sustainability (marker)', 'Status', 'Trade development (marker)', 'ICT as a tool for development (marker)', 'Disability issues (marker)', 'Regional program (marker)', 'Biodiversity (marker)', 'Project Browser country ID', 'CountryRegion ID', 'CIDA business delivery model (old)', 'Organisation sub-class', 'Organisation class', 'Project number', 'Organisation name', 'Amount spent', 'Knowledge for development (marker)', 'Desertification (marker)', 'Section name', 'IRTC percent', 'Division name', 'Youth issues (marker)', 'Branch name', 'Indigenous issues (marker)', 'Urban issues (marker)', 'FSTC percent', 'PBA type', 'Sector ID', 'Branch ID', 'Division ID', 'Section ID', 'Fund centre ID', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'Programming process (new)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_AmoSp', 'miller2_ProjNum', 'miller2_MaxCIDAContr', 'miller2_OrganiN', 'miller2_OrganiID', 'miller2_CouReNa', 'miller2_CoRegID', 'miller2_FuCenNa', 'miller2_SecN', 'miller2_PrBrowCoID', 'miller2_SecID', 'miller2_SectNa', 'miller2_OrganS', 'miller2_DiN', 'miller2_BrN', 'miller2_BrID', 'miller2_ContN', 'miller2_ContID', 'miller2_PBATy', 'miller2_OrgaCla', 'miller2_KnoFoDev', 'miller2_IndIs', 'miller2_GeEq', 'miller2_ICTAAToFoDevel', 'miller2_Bio', 'miller2_OrganT', 'miller2_DisabIs', 'miller2_Desertif', 'miller2_YouIs', 'miller2_TrDeve', 'miller2_ChIss', 'miller2_CliChAda', 'miller2_UrIs', 'miller2_Sta', 'miller2_EnvSustain', 'miller2_IRTCPerc', 'miller2_CIDABusiDeMod', 'miller2_RePr', 'miller2_BilaAMar', 'miller2_FSTCPer', 'miller2_SePer', 'miller2_CouRegPerc', 'miller2_FiYe']",,0.06,0.03,1.0
10702,OpenData,miller2_vertical_1_ac5_ev,Joinable,25.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_cntnntnm', 'miller2_rgnstntp', 'miller2_trddvlpmnt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
10716,OpenData,miller2_vertical_30_ac5_ev,Joinable,25.0,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Desertification (marker)', 'ICT as a tool for development (marker)', 'Programming process (new)', 'Disability issues (marker)', 'FSTC percent', 'Division name', 'Knowledge for development (marker)', 'Sector ID', 'Climate change adaptation (marker)', 'Gender equality (marker)', 'Untied amount(Project-level budget)', 'Youth issues (marker)', 'Maximum CIDA contribution (project-level)', 'Project Browser country ID', 'Project number', 'Status', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_dvsnnm', 'miller2_rgnstnclss', 'miller2_rbnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_cntnntd', 'miller2_cntnntnm', 'miller2_rgnstntp', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_fstcprcnt', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_fsclr']",0 days 00:05:34.621763,0.0,0.0,0.0
10735,OpenData,miller2_both_50_70_ac2_ev,Joinable,25.0,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","['Fiscal year', 'Participatory development and good governance', 'Climate change adaptation (marker)', 'CFLI (marker)', 'Project number', 'Continent ID', 'Division ID', 'Organisation sub-class', 'Branch ID', 'Status', 'Continent name', 'Project Browser country ID', 'Organisation type', 'Children issues (marker)', 'Knowledge for development (marker)', 'Maximum CIDA contribution (project-level)', 'Gender equality (marker)', 'FSTC percent', 'ICT as a tool for development (marker)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'IRTC percent', 'Sector percent', 'Sector name', 'Fund centre name', 'Regional program (marker)', 'Section ID', 'PBA type', 'CIDA business delivery model (old)', 'Branch name', 'Urban issues (marker)', 'Organisation ID', 'Biodiversity (marker)', 'Indigenous issues (marker)', 'CountryRegion ID', 'Division name', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'Programming process (new)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Trade development (marker)']","['AmSp', 'ProNu', 'MaCIDACon', 'OrganiNa', 'OrganiID', 'CouReNa', 'CounReID', 'SeNa', 'ProBrCounID', 'SeID', 'FuCeNa', 'SectID', 'OrganiSu', 'DiviID', 'BrID', 'BraN', 'OrganCl', 'PBATy', 'ContiID', 'ContiN', 'UrbIs', 'OrgT', 'IndIs', 'GeEqu', 'YoIss', 'KnoFoDevelo', 'ParticDevelAnGGover', 'ChiIs', 'ICTAAToFDeve', 'Biodiv', 'CIDABusiDelMo', 'DisIss', 'EnvirSustai', 'St', 'CouRegPerc', 'ClimChaAda', 'RePro', 'SecPer', 'FSTCPer', 'CFLI', 'BilatAiMa', 'IRTCPe', 'FiY']",,0.74,0.66,0.85
10758,OpenData,miller2_both_50_30_ac5_ev,Joinable,25.0,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Participatory development and good governance', 'Branch ID', 'Branch name', 'CountryRegion ID', 'Continent name', 'Organisation sub-class', 'Section ID', 'Fund centre name', 'Regional program (marker)', 'Organisation class', 'PBA type', 'Bilateral aid (international marker)', 'Sector name', 'Climate change adaptation (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Trade development (marker)', 'Biodiversity (marker)']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_fndcntrnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_brnchnm', 'miller2_brnchd', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_rgnstntp', 'miller2_pbtp', 'miller2_dsbltsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_rgnlprgrm(mrkr)', 'miller2_fsclr']",,0.0,0.0,0.0
10798,OpenData,miller2_vertical_30_ac1_ev,Joinable,25.0,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['Fiscal year', 'Section ID', 'Disability issues (marker)', 'Climate change mitigation (marker)', 'CountryRegion ID', 'Urban issues (marker)', 'Enviromental sustainability (marker)', 'Organisation sub-class', 'CIDA business delivery model (old)', 'Sector name', 'Children issues (marker)', 'PBA type', 'Organisation type', 'Division name', 'Untied amount(Project-level budget)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_OrganisationType', 'miller2_PBAType', 'miller2_ContinentID', 'miller2_GenderEquality(marker)', 'miller2_UrbanIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_YouthIssues(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_EnviromentalSustainability(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_FiscalYear']",0 days 00:06:02.987869,0.55,0.53,0.57
10805,OpenData,miller2_vertical_1_ac4_ev,Joinable,25.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgN', 'miller2_OrgaID', 'miller2_CounRegNa', 'miller2_CounReID', 'miller2_SeID', 'miller2_PrBroCoID', 'miller2_SecN', 'miller2_OrganS', 'miller2_OrgaT', 'miller2_OrgaCl', 'miller2_ConID', 'miller2_GeEq', 'miller2_ConNa', 'miller2_YoIs', 'miller2_KnoFoDeve', 'miller2_ICTAATFoDeve', 'miller2_Biodi', 'miller2_UrbIs', 'miller2_TraDevel', 'miller2_DisabIss', 'miller2_ChilIs', 'miller2_IndIss', 'miller2_CouRegPe', 'miller2_SePer', 'miller2_FiY']",,0.0,0.0,0.0
