,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
341,ChEMBL,assays_vertical_30_ac5_av,Semantically-Joinable,0,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'relationship_type', 'tid', 'assay_strain', 'confidence_score', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_td', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
346,ChEMBL,assays_both_50_1_ec_av,Semantically-Joinable,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tid', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",1.0,1.0,1.0,N0
347,ChEMBL,assays_both_50_30_ac5_av,Semantically-Joinable,0,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'description', 'assay_organism', 'confidence_score', 'tid', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_td', 'assays_ss_rgnsm', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_src_d']",0.0,0.0,0.0,N5
352,ChEMBL,assays_both_50_70_ec_av,Semantically-Joinable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'assay_subcellular_fraction', 'assay_tissue', 'tid', 'confidence_score', 'curated_by', 'assay_organism', 'tissue_id', 'relationship_type', 'assay_type', 'assay_tax_id', 'assay_cell_type', 'variant_id', 'src_assay_id', 'cell_id', 'chembl_id', 'doc_id', 'description', 'assay_test_type']","['chembl_id', 'assay_id', 'tid', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'tissue_id', 'cell_id', 'assay_cell_type', 'bao_format', 'confidence_score', 'relationship_type', 'assay_subcellular_fraction', 'assay_type', 'curated_by', 'assay_strain', 'src_id']",0.97,1.0,0.93,N0
354,ChEMBL,assays_both_50_70_ac3_av,Semantically-Joinable,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'confidence_score', 'description', 'assay_organism', 'assay_strain', 'variant_id', 'assay_tissue', 'tissue_id', 'cell_id', 'src_id', 'assay_tax_id', 'assay_type', 'chembl_id', 'tid', 'assay_category', 'doc_id', 'assay_test_type', 'assay_cell_type']","['chmbl_d', 'ss_d', 'dscrptn', 'td', 'ss_rgnsm', 'ss_tx_d', 'tss_d', 'ss_tss', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'crtd_b', 'ss_sbclllr_frctn', 'ss_strn', 'src_d']",0.13,0.07,1.0,N3
369,ChEMBL,assays_both_50_30_ac1_av,Semantically-Joinable,0,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]","['assay_id', 'bao_format', 'assay_tissue', 'cell_id', 'curated_by', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_assay_cell_type', 'assays_assay_tissue', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_curated_by', 'assays_src_id']",0.55,0.6,0.5,N1
388,ChEMBL,assays_vertical_50_ac2_av,Semantically-Joinable,0,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tid', 'assay_tax_id', 'variant_id', 'confidence_score', 'relationship_type', 'chembl_id', 'src_id', 'doc_id', 'assay_organism', 'assay_type', 'description', 'assay_test_type', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['CHEI', 'ASSI', 'DOI', 'T', 'CI', 'ASSORGA', 'ASSTAI', 'TISI', 'BAFO', 'CONFISC', 'RELATT', 'ASTY', 'ASSUBCELFRAC', 'CURAB', 'SI']",0.31,0.2,0.67,N2
392,ChEMBL,assays_vertical_1_ec_av,Semantically-Joinable,0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['chembl_id', 'assay_id', 'tid', 'cell_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",1.0,1.0,1.0,N0
398,ChEMBL,assays_both_50_50_ac5_av,Semantically-Joinable,0,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_test_type', 'variant_id', 'bao_format', 'assay_cell_type', 'src_id', 'curated_by', 'src_assay_id', 'tid', 'cell_id', 'assay_strain', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_td', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
412,ChEMBL,assays_vertical_30_ac1_av,Semantically-Joinable,0,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]","['assay_id', 'bao_format', 'assay_type', 'tid', 'assay_test_type', 'curated_by', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_assay_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_src_id']",0.73,0.67,0.8,N1
419,ChEMBL,assays_vertical_30_ac4_av,Semantically-Joinable,0,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tissue', 'relationship_type', 'assay_tax_id', 'tissue_id', 'variant_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_cell_type']","['assays_CHI', 'assays_ASSI', 'assays_T', 'assays_CI', 'assays_ASTI', 'assays_TISI', 'assays_ASSTI', 'assays_BAFOR', 'assays_CONFISCO', 'assays_RELATITY', 'assays_ASSUBCEFRAC', 'assays_CURB', 'assays_SRI']",0.0,0.0,0.0,N4
420,ChEMBL,assays_both_50_50_ac1_av,Semantically-Joinable,0,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","['assay_id', 'src_assay_id', 'assay_tax_id', 'assay_tissue', 'variant_id', 'assay_subcellular_fraction', 'confidence_score', 'assay_type', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_cell_type']","['assays_chembl_id', 'assays_assay_id', 'assays_doc_id', 'assays_tid', 'assays_assay_tax_id', 'assays_tissue_id', 'assays_assay_tissue', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_assay_type', 'assays_curated_by', 'assays_src_id']",0.67,0.67,0.67,N1
425,ChEMBL,assays_both_50_1_ac3_av,Semantically-Joinable,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'td', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.0,0.0,0.0,N3
443,ChEMBL,assays_vertical_1_ec_av,Semantically-Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tid', 'cell_id', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",1.0,1.0,1.0,N0
448,ChEMBL,assays_vertical_70_ac3_av,Semantically-Joinable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'tissue_id', 'assay_tax_id', 'curated_by', 'assay_organism', 'doc_id', 'chembl_id', 'tid', 'assay_strain', 'cell_id', 'assay_tissue', 'description', 'variant_id', 'assay_type', 'src_id', 'assay_test_type', 'assay_category', 'assay_cell_type']","['ss_d', 'chmbl_d', 'dscrptn', 'dc_d', 'td', 'cll_d', 'ss_rgnsm', 'ss_tx_d', 'tss_d', 'ss_tss', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'ss_tp', 'crtd_b', 'src_d', 'ss_strn']",0.12,0.07,1.0,N3
454,ChEMBL,assays_vertical_30_ac4_av,Semantically-Joinable,1,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tissue', 'relationship_type', 'assay_tax_id', 'tissue_id', 'variant_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_cell_type']","['assays_CHI', 'assays_ASSI', 'assays_T', 'assays_CI', 'assays_ASTI', 'assays_ASSTI', 'assays_TISI', 'assays_BAFOR', 'assays_CONFISCO', 'assays_RELATITY', 'assays_ASSUBCEFRAC', 'assays_CURB', 'assays_SRI']",0.0,0.0,0.0,N4
456,ChEMBL,assays_both_50_30_ec_av,Semantically-Joinable,1,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","['assay_id', 'assay_test_type', 'curated_by', 'confidence_score', 'cell_id', 'bao_format', 'doc_id', 'description', 'assay_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['assay_id', 'chembl_id', 'tid', 'cell_id', 'assay_cell_type', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_subcellular_fraction', 'assay_test_type', 'curated_by', 'src_id']",0.8,1.0,0.67,N0
457,ChEMBL,assays_both_50_70_ac2_av,Semantically-Joinable,1,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'assay_subcellular_fraction', 'confidence_score', 'assay_cell_type', 'variant_id', 'assay_test_type', 'relationship_type', 'assay_tissue', 'assay_type', 'description', 'doc_id', 'curated_by', 'assay_category', 'bao_format', 'cell_id', 'assay_tax_id', 'assay_strain', 'tid']","['CHI', 'ASSI', 'Descr', 'DOI', 'ASSORGA', 'ASTIS', 'TII', 'ASCET', 'CEI', 'BAFOR', 'CONFSCO', 'RELAT', 'CURAB', 'ASTY', 'ASSSUBCEFRA', 'ASSTTY', 'SRI']",0.24,0.14,0.67,N2
472,ChEMBL,assays_both_50_1_ac3_av,Semantically-Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'td', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.0,0.0,0.0,N3
474,ChEMBL,assays_vertical_50_ac1_av,Semantically-Joinable,1,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_tissue', 'assay_type', 'assay_cell_type', 'cell_id', 'assay_category', 'description', 'relationship_type', 'assay_strain', 'doc_id', 'assay_organism', 'assay_tax_id', 'tid', 'confidence_score', 'curated_by']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_cell_id', 'assays_assay_cell_type', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_assay_test_type', 'assays_assay_subcellular_fraction', 'assays_assay_strain', 'assays_src_id']",0.86,0.9,0.82,N1
475,ChEMBL,assays_both_50_1_ac2_av,Semantically-Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ASI', 'CHI', 'Ti', 'TISI', 'CI', 'BFOR', 'CONFISCO', 'RELATITY', 'CURB', 'SI']",1.0,1.0,1.0,N2
476,ChEMBL,assays_vertical_30_ac2_av,Semantically-Joinable,1,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'description', 'cell_id', 'bao_format', 'curated_by', 'assay_subcellular_fraction', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['ASI', 'CHEI', 'Des', 'T', 'ASCT', 'CI', 'TISI', 'BFO', 'CONFSC', 'RELAT', 'ASSSUBCELFR', 'CURAB', 'SRI']",0.29,0.17,1.0,N2
478,ChEMBL,assays_vertical_70_ec_av,Semantically-Joinable,1,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'cell_id', 'assay_category', 'tissue_id', 'confidence_score', 'assay_tissue', 'assay_test_type', 'chembl_id', 'src_assay_id', 'curated_by', 'assay_type', 'variant_id', 'src_id', 'assay_subcellular_fraction', 'relationship_type', 'description', 'doc_id', 'assay_organism', 'assay_tax_id']","['assay_id', 'chembl_id', 'description', 'tid', 'assay_cell_type', 'cell_id', 'tissue_id', 'assay_tissue', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'assay_test_type', 'assay_subcellular_fraction', 'curated_by', 'assay_strain', 'src_id']",0.96,1.0,0.93,N0
484,ChEMBL,assays_both_50_50_ac1_av,Semantically-Joinable,1,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1]","['assay_id', 'src_assay_id', 'assay_tax_id', 'assay_tissue', 'variant_id', 'assay_subcellular_fraction', 'confidence_score', 'assay_type', 'relationship_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_doc_id', 'assays_tid', 'assays_assay_tax_id', 'assays_assay_tissue', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_type', 'assays_curated_by', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.71,0.67,0.75,N1
485,ChEMBL,assays_both_50_70_ac3_av,Semantically-Joinable,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'confidence_score', 'description', 'assay_organism', 'assay_strain', 'variant_id', 'assay_tissue', 'tissue_id', 'cell_id', 'src_id', 'assay_tax_id', 'assay_type', 'chembl_id', 'tid', 'assay_category', 'doc_id', 'assay_test_type', 'assay_cell_type']","['ss_d', 'chmbl_d', 'dscrptn', 'td', 'ss_tx_d', 'ss_rgnsm', 'ss_tss', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'crtd_b', 'ss_sbclllr_frctn', 'ss_strn', 'src_d']",0.13,0.07,1.0,N3
492,ChEMBL,assays_vertical_1_ac2_av,Semantically-Joinable,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['CHEI', 'ASSI', 'T', 'CI', 'TISI', 'BAFOR', 'CONSCO', 'RELATITY', 'CURB', 'SRI']",0.0,0.0,0.0,N2
513,ChEMBL,assays_vertical_50_ac2_av,Semantically-Joinable,1,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'tid', 'assay_tax_id', 'variant_id', 'confidence_score', 'relationship_type', 'chembl_id', 'src_id', 'doc_id', 'assay_organism', 'assay_type', 'description', 'assay_test_type', 'assay_category', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['CHEI', 'ASSI', 'DOI', 'T', 'CI', 'ASSORGA', 'ASSTAI', 'TISI', 'BAFO', 'CONFISC', 'RELATT', 'ASSUBCELFRAC', 'ASTY', 'CURAB', 'SI']",0.18,0.1,1.0,N2
515,ChEMBL,assays_both_50_30_ac5_av,Semantically-Joinable,1,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'description', 'assay_organism', 'confidence_score', 'tid', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_td', 'assays_ss_rgnsm', 'assays_tss_d', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0.0,0.0,0.0,N5
529,ChEMBL,assays_vertical_30_ac5_av,Semantically-Joinable,1,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'relationship_type', 'tid', 'assay_strain', 'confidence_score', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue']","['assays_chmbl_d', 'assays_ss_d', 'assays_td', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0,N5
532,ChEMBL,assays_both_50_1_ac4_av,Semantically-Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHI', 'assays_Ti', 'assays_TII', 'assays_CEI', 'assays_BFOR', 'assays_CONFSCO', 'assays_RELATT', 'assays_CURB', 'assays_SRI']",0.0,0.0,0.0,N4
533,ChEMBL,assays_both_50_70_ac1_av,Semantically-Joinable,1,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'src_assay_id', 'src_id', 'relationship_type', 'tid', 'tissue_id', 'description', 'confidence_score', 'chembl_id', 'assay_organism', 'assay_subcellular_fraction', 'assay_type', 'assay_tax_id', 'assay_test_type', 'doc_id', 'assay_category', 'assay_strain']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_tid', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_assay_tissue', 'assays_assay_cell_type', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_type', 'assays_assay_test_type', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.75,0.64,0.9,N1
564,ChEMBL,assays_both_50_30_ac2_av,Semantically-Joinable,1,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'description', 'tissue_id', 'variant_id', 'tid', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['CHI', 'ASI', 'Descri', 'Ti', 'TISI', 'ASSCTY', 'CI', 'BAFO', 'CONFISC', 'RELAT', 'ASSSUBCELFR', 'CUB', 'SRI']",0.75,0.6,1.0,N2
575,ChEMBL,assays_vertical_1_ac1_av,Semantically-Joinable,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_chembl_id', 'assays_assay_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0.67,1.0,0.5,N1
577,ChEMBL,assays_both_50_50_ac4_av,Semantically-Joinable,1,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'bao_format', 'assay_tissue', 'src_assay_id', 'assay_strain', 'chembl_id', 'assay_subcellular_fraction', 'assay_type', 'variant_id', 'tid', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assays_CHEI', 'assays_ASSI', 'assays_Ti', 'assays_TII', 'assays_ASSCTY', 'assays_ASTI', 'assays_CEI', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATITY', 'assays_AST', 'assays_CUB', 'assays_ASSSUBCELFRA', 'assays_ASSTR', 'assays_SRI']",0.0,0.0,0.0,N4
588,ChEMBL,assays_vertical_70_ac2_av,Semantically-Joinable,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_type', 'confidence_score', 'assay_cell_type', 'src_assay_id', 'assay_test_type', 'tid', 'description', 'tissue_id', 'assay_organism', 'assay_strain', 'cell_id', 'assay_category', 'assay_tax_id', 'relationship_type', 'doc_id', 'assay_tissue', 'assay_subcellular_fraction']","['CHI', 'ASI', 'Descr', 'T', 'CEI', 'ASSCETY', 'ASSORG', 'ASSTAI', 'TII', 'BFO', 'CONFSCO', 'RELATY', 'ASSTY', 'CURB', 'ASTET', 'ASSSTR', 'SI']",0.6,0.43,1.0,N2
589,ChEMBL,assays_both_50_1_ac1_av,Semantically-Joinable,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0.67,1.0,0.5,N1
592,ChEMBL,assays_vertical_50_ec_av,Semantically-Joinable,1,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]","['assay_id', 'assay_cell_type', 'assay_type', 'cell_id', 'assay_test_type', 'description', 'confidence_score', 'src_assay_id', 'assay_category', 'tid', 'assay_tax_id', 'doc_id', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_subcellular_fraction', 'relationship_type']","['assay_id', 'chembl_id', 'description', 'tid', 'assay_cell_type', 'cell_id', 'assay_tax_id', 'tissue_id', 'bao_format', 'confidence_score', 'assay_type', 'assay_test_type', 'curated_by', 'src_id']",0.95,1.0,0.9,N0
